page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN6-G1988-VP014,LTMD-CN6-G1988,1988,6,14,3,123,87.29,0.0976,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP015,LTMD-CN6-G1988,1988,6,15,3,86,84.65,0.1047,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP016,LTMD-CN6-G1988,1988,6,16,3,83,85.71,0.0723,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP017,LTMD-CN6-G1988,1988,6,17,3,64,87.03,0.0781,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP018,LTMD-CN6-G1988,1988,6,18,3,82,89.47,0.0488,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP019,LTMD-CN6-G1988,1988,6,19,3,64,85.54,0.0938,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP020,LTMD-CN6-G1988,1988,6,20,3,50,89.62,0.0400,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP021,LTMD-CN6-G1988,1988,6,21,3,44,89.63,0.0227,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP022,LTMD-CN6-G1988,1988,6,22,3,1,96.73,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP023,LTMD-CN6-G1988,1988,6,23,3,308,87.16,0.0714,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP024,LTMD-CN6-G1988,1988,6,24,3,136,90.35,0.0221,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP025,LTMD-CN6-G1988,1988,6,25,3,114,88.00,0.0702,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP026,LTMD-CN6-G1988,1988,6,26,6,83,27.86,0.9759,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP027,LTMD-CN6-G1988,1988,6,27,3,2,80.16,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP028,LTMD-CN6-G1988,1988,6,28,3,113,88.21,0.0708,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP029,LTMD-CN6-G1988,1988,6,29,3,83,86.24,0.0723,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP030,LTMD-CN6-G1988,1988,6,30,3,36,87.63,0.0833,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP031,LTMD-CN6-G1988,1988,6,31,3,68,88.77,0.0441,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP032,LTMD-CN6-G1988,1988,6,32,3,67,84.50,0.0896,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP033,LTMD-CN6-G1988,1988,6,33,3,137,89.42,0.0511,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP034,LTMD-CN6-G1988,1988,6,34,3,149,86.95,0.0738,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP035,LTMD-CN6-G1988,1988,6,35,3,74,87.19,0.0676,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP036,LTMD-CN6-G1988,1988,6,36,3,179,87.11,0.0670,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP037,LTMD-CN6-G1988,1988,6,37,3,189,89.36,0.0370,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP038,LTMD-CN6-G1988,1988,6,38,6,47,26.20,0.9574,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP039,LTMD-CN6-G1988,1988,6,39,3,10,55.51,0.3000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP040,LTMD-CN6-G1988,1988,6,40,3,76,91.52,0.0395,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP041,LTMD-CN6-G1988,1988,6,41,3,49,88.25,0.1020,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP042,LTMD-CN6-G1988,1988,6,42,3,83,89.63,0.0361,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP043,LTMD-CN6-G1988,1988,6,43,3,45,84.93,0.1111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP044,LTMD-CN6-G1988,1988,6,44,3,229,86.68,0.0786,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP045,LTMD-CN6-G1988,1988,6,45,6,30,29.40,0.9000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP046,LTMD-CN6-G1988,1988,6,46,3,36,87.03,0.0833,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP047,LTMD-CN6-G1988,1988,6,47,3,93,88.14,0.0538,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP048,LTMD-CN6-G1988,1988,6,48,3,154,90.15,0.0519,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP049,LTMD-CN6-G1988,1988,6,49,3,114,89.08,0.0526,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP050,LTMD-CN6-G1988,1988,6,50,3,178,89.49,0.0393,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP051,LTMD-CN6-G1988,1988,6,51,3,191,89.43,0.0471,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP052,LTMD-CN6-G1988,1988,6,52,6,55,29.34,0.8727,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP053,LTMD-CN6-G1988,1988,6,53,3,11,71.53,0.2727,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP054,LTMD-CN6-G1988,1988,6,54,3,112,84.77,0.1161,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP055,LTMD-CN6-G1988,1988,6,55,3,91,89.05,0.0769,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP056,LTMD-CN6-G1988,1988,6,56,6,73,26.98,0.9178,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP057,LTMD-CN6-G1988,1988,6,57,3,159,86.91,0.0566,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP058,LTMD-CN6-G1988,1988,6,58,3,116,88.52,0.0431,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP059,LTMD-CN6-G1988,1988,6,59,3,47,89.28,0.0426,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP060,LTMD-CN6-G1988,1988,6,60,3,89,91.03,0.0225,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP061,LTMD-CN6-G1988,1988,6,61,3,131,90.26,0.0382,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP062,LTMD-CN6-G1988,1988,6,62,3,108,86.64,0.0556,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP063,LTMD-CN6-G1988,1988,6,63,3,57,88.32,0.0526,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP064,LTMD-CN6-G1988,1988,6,64,3,7,92.82,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP065,LTMD-CN6-G1988,1988,6,65,6,9,35.79,0.7778,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP066,LTMD-CN6-G1988,1988,6,66,6,12,29.45,0.9167,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP067,LTMD-CN6-G1988,1988,6,67,3,11,79.10,0.1818,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP068,LTMD-CN6-G1988,1988,6,68,3,230,89.00,0.0652,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP069,LTMD-CN6-G1988,1988,6,69,3,129,88.30,0.0620,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP070,LTMD-CN6-G1988,1988,6,70,3,250,90.75,0.0320,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP071,LTMD-CN6-G1988,1988,6,71,3,183,90.15,0.0383,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP072,LTMD-CN6-G1988,1988,6,72,3,226,86.03,0.1062,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP073,LTMD-CN6-G1988,1988,6,73,3,68,86.64,0.0882,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP074,LTMD-CN6-G1988,1988,6,74,3,157,88.59,0.0510,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP075,LTMD-CN6-G1988,1988,6,75,3,57,82.02,0.1579,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP076,LTMD-CN6-G1988,1988,6,76,3,65,92.40,0.0154,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP077,LTMD-CN6-G1988,1988,6,77,6,121,28.77,0.9421,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP078,LTMD-CN6-G1988,1988,6,78,3,3,37.03,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP079,LTMD-CN6-G1988,1988,6,79,3,2,52.88,1.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP080,LTMD-CN6-G1988,1988,6,80,3,242,87.62,0.0826,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP081,LTMD-CN6-G1988,1988,6,81,3,33,79.32,0.2121,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP082,LTMD-CN6-G1988,1988,6,82,3,157,83.57,0.1083,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP083,LTMD-CN6-G1988,1988,6,83,3,21,88.19,0.0476,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP084,LTMD-CN6-G1988,1988,6,84,6,67,32.07,0.8358,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP085,LTMD-CN6-G1988,1988,6,85,,3,34.71,1.0000,no_text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP086,LTMD-CN6-G1988,1988,6,86,3,190,88.92,0.0579,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP087,LTMD-CN6-G1988,1988,6,87,3,84,87.02,0.0833,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP088,LTMD-CN6-G1988,1988,6,88,3,41,79.86,0.1951,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP089,LTMD-CN6-G1988,1988,6,89,3,186,82.95,0.1237,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP090,LTMD-CN6-G1988,1988,6,90,6,40,25.61,0.9500,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP091,LTMD-CN6-G1988,1988,6,91,3,2,49.89,0.5000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP092,LTMD-CN6-G1988,1988,6,92,3,119,86.37,0.0588,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP093,LTMD-CN6-G1988,1988,6,93,3,160,83.44,0.0875,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP094,LTMD-CN6-G1988,1988,6,94,3,185,87.99,0.0703,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP095,LTMD-CN6-G1988,1988,6,95,3,113,88.08,0.0619,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP096,LTMD-CN6-G1988,1988,6,96,3,112,87.36,0.0536,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP097,LTMD-CN6-G1988,1988,6,97,3,178,89.60,0.0449,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP098,LTMD-CN6-G1988,1988,6,98,3,24,85.81,0.1667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP099,LTMD-CN6-G1988,1988,6,99,3,14,77.09,0.1429,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP100,LTMD-CN6-G1988,1988,6,100,6,28,30.89,0.8929,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP101,LTMD-CN6-G1988,1988,6,101,3,11,66.29,0.2727,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP102,LTMD-CN6-G1988,1988,6,102,3,55,80.24,0.1818,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP103,LTMD-CN6-G1988,1988,6,103,3,60,90.36,0.0333,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP104,LTMD-CN6-G1988,1988,6,104,3,18,93.97,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP105,LTMD-CN6-G1988,1988,6,105,3,132,90.68,0.0379,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP106,LTMD-CN6-G1988,1988,6,106,3,128,87.25,0.0781,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP107,LTMD-CN6-G1988,1988,6,107,3,35,93.87,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP108,LTMD-CN6-G1988,1988,6,108,6,108,30.39,0.9074,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP109,LTMD-CN6-G1988,1988,6,109,3,12,79.22,0.2500,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP110,LTMD-CN6-G1988,1988,6,110,3,67,89.22,0.0149,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP111,LTMD-CN6-G1988,1988,6,111,6,41,29.70,0.9268,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP112,LTMD-CN6-G1988,1988,6,112,3,71,90.06,0.0423,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP113,LTMD-CN6-G1988,1988,6,113,3,73,79.27,0.1781,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP114,LTMD-CN6-G1988,1988,6,114,3,72,88.02,0.0556,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP115,LTMD-CN6-G1988,1988,6,115,3,47,87.80,0.0426,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP116,LTMD-CN6-G1988,1988,6,116,3,17,88.12,0.1176,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP117,LTMD-CN6-G1988,1988,6,117,3,27,82.53,0.1481,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP118,LTMD-CN6-G1988,1988,6,118,3,94,66.33,0.3404,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP119,LTMD-CN6-G1988,1988,6,119,3,74,63.82,0.3378,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP120,LTMD-CN6-G1988,1988,6,120,3,47,83.67,0.1489,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP121,LTMD-CN6-G1988,1988,6,121,3,114,85.36,0.0877,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP122,LTMD-CN6-G1988,1988,6,122,3,243,86.50,0.0988,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP123,LTMD-CN6-G1988,1988,6,123,3,73,88.35,0.0548,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP124,LTMD-CN6-G1988,1988,6,124,3,98,88.03,0.0714,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP125,LTMD-CN6-G1988,1988,6,125,3,82,85.55,0.0610,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP126,LTMD-CN6-G1988,1988,6,126,6,47,31.89,0.8723,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP127,LTMD-CN6-G1988,1988,6,127,3,11,61.86,0.4545,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP128,LTMD-CN6-G1988,1988,6,128,3,73,88.35,0.0411,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP129,LTMD-CN6-G1988,1988,6,129,3,158,87.21,0.0633,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP130,LTMD-CN6-G1988,1988,6,130,3,251,88.99,0.0717,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP131,LTMD-CN6-G1988,1988,6,131,3,216,84.71,0.0880,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP132,LTMD-CN6-G1988,1988,6,132,3,221,87.52,0.0724,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP133,LTMD-CN6-G1988,1988,6,133,3,185,88.08,0.0595,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP134,LTMD-CN6-G1988,1988,6,134,3,124,86.59,0.0806,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP135,LTMD-CN6-G1988,1988,6,135,3,117,89.03,0.0598,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP136,LTMD-CN6-G1988,1988,6,136,3,242,80.83,0.1612,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP137,LTMD-CN6-G1988,1988,6,137,3,96,87.04,0.1042,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP138,LTMD-CN6-G1988,1988,6,138,3,1,96.87,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP139,LTMD-CN6-G1988,1988,6,139,3,11,54.15,0.6364,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP140,LTMD-CN6-G1988,1988,6,140,3,185,89.33,0.0432,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP141,LTMD-CN6-G1988,1988,6,141,3,158,89.35,0.0633,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP142,LTMD-CN6-G1988,1988,6,142,3,156,87.23,0.0833,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP143,LTMD-CN6-G1988,1988,6,143,3,201,83.65,0.1244,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP144,LTMD-CN6-G1988,1988,6,144,3,63,87.47,0.0476,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP145,LTMD-CN6-G1988,1988,6,145,3,133,84.83,0.1053,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN6-G1988-VP146,LTMD-CN6-G1988,1988,6,146,3,66,86.12,0.0909,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
