coverage_version,viewer_key,catalog_generation,grade_code,tail_code,source_url,viewer_title,title_core,title_core_normalized,operational_domain,domain_signals,book_id,cataloged,title_normalized,asset_status,asset_resolved_full,asset_resolved_partial,page_manifest_ready,ocr_ready,pagestruct_ready,fragseg_materialized,effective_fragseg_coverage,coverage_inherited_from_viewer,fragment_count_materialized,dependence_audited,semantic_ready,wave_priority,wave_label,queue_status
LTMD_U1_COVERAGE_0.1,H2014P3SON,2014,3,SON,https://historico.conaliteg.gob.mx/H2014P3SON.htm,La entidad donde vivo Sonora Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Sonora,la entidad donde vivo sonora,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P3TAB,2014,3,TAB,https://historico.conaliteg.gob.mx/H2014P3TAB.htm,La entidad donde vivo Tabasco Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Tabasco,la entidad donde vivo tabasco,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P3TAM,2014,3,TAM,https://historico.conaliteg.gob.mx/H2014P3TAM.htm,La entidad donde vivo Tamaulipas Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Tamaulipas,la entidad donde vivo tamaulipas,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P3TLA,2014,3,TLA,https://historico.conaliteg.gob.mx/H2014P3TLA.htm,La entidad donde vivo Tlaxcala Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Tlaxcala,la entidad donde vivo tlaxcala,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P3VER,2014,3,VER,https://historico.conaliteg.gob.mx/H2014P3VER.htm,La entidad donde vivo Veracruz Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Veracruz,la entidad donde vivo veracruz,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P3YUC,2014,3,YUC,https://historico.conaliteg.gob.mx/H2014P3YUC.htm,La entidad donde vivo Yucatán Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Yucatán,la entidad donde vivo yucatan,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P3ZAC,2014,3,ZAC,https://historico.conaliteg.gob.mx/H2014P3ZAC.htm,La entidad donde vivo Zacatecas Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Zacatecas,la entidad donde vivo zacatecas,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P4AMA,2014,4,AMA,https://historico.conaliteg.gob.mx/H2014P4AMA.htm,Atlas de México Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de México,atlas de mexico,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2014P4CCA,2014,4,CCA,https://historico.conaliteg.gob.mx/H2014P4CCA.htm,Conoce nuestra Constitución Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conoce nuestra Constitución,conoce nuestra constitucion,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2014P4CNA,2014,4,CNA,https://historico.conaliteg.gob.mx/H2014P4CNA.htm,Ciencias Naturales Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales,ciencias_naturales,ciencias_naturales,LTMD-CN4-G2014,1,1,full_direct,1,0,1,1,1,1,1,,2385,0,0,0,U1-W0-materializado,materialized_direct
LTMD_U1_COVERAGE_0.1,H2014P4DMA,2014,4,DMA,https://historico.conaliteg.gob.mx/H2014P4DMA.htm,Desafíos matemáticos. Libro para el alumno Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2014P4DMM,2014,4,DMM,https://historico.conaliteg.gob.mx/H2014P4DMM.htm,Desafíos matemáticos. Libro para el maestro Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2014P4EAA,2014,4,EAA,https://historico.conaliteg.gob.mx/H2014P4EAA.htm,Educación Artística Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2014P4ESA,2014,4,ESA,https://historico.conaliteg.gob.mx/H2014P4ESA.htm,Español Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2014P4FCA,2014,4,FCA,https://historico.conaliteg.gob.mx/H2014P4FCA.htm,Formación Cívica y Ética Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2014P4GEA,2014,4,GEA,https://historico.conaliteg.gob.mx/H2014P4GEA.htm,Geografía Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2014P4HIA,2014,4,HIA,https://historico.conaliteg.gob.mx/H2014P4HIA.htm,Historia Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2014P4LEA,2014,4,LEA,https://historico.conaliteg.gob.mx/H2014P4LEA.htm,Español. Libro de lectura Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2014P5AGA,2014,5,AGA,https://historico.conaliteg.gob.mx/H2014P5AGA.htm,Atlas de geografía del mundo Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de geografía del mundo,atlas de geografia del mundo,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2014P5CNA,2014,5,CNA,https://historico.conaliteg.gob.mx/H2014P5CNA.htm,Ciencias Naturales Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales,ciencias_naturales,ciencias_naturales,LTMD-CN5-G2014,1,1,full_direct,1,0,1,1,1,1,1,,2641,0,0,0,U1-W0-materializado,materialized_direct
LTMD_U1_COVERAGE_0.1,H2014P5DMA,2014,5,DMA,https://historico.conaliteg.gob.mx/H2014P5DMA.htm,Desafíos matemáticos. Libro para el alumno Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2014P5DMM,2014,5,DMM,https://historico.conaliteg.gob.mx/H2014P5DMM.htm,Desafíos matemáticos. Libro para el maestro Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2014P5EAA,2014,5,EAA,https://historico.conaliteg.gob.mx/H2014P5EAA.htm,Educación Artística Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2014P5ESA,2014,5,ESA,https://historico.conaliteg.gob.mx/H2014P5ESA.htm,Español Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2014P5FCA,2014,5,FCA,https://historico.conaliteg.gob.mx/H2014P5FCA.htm,Formación Cívica y Ética Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2014P5GEA,2014,5,GEA,https://historico.conaliteg.gob.mx/H2014P5GEA.htm,Geografía Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2014P5HIA,2014,5,HIA,https://historico.conaliteg.gob.mx/H2014P5HIA.htm,Historia Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2014P5LEA,2014,5,LEA,https://historico.conaliteg.gob.mx/H2014P5LEA.htm,Español. Libro de lectura Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2014P6CNA,2014,6,CNA,https://historico.conaliteg.gob.mx/H2014P6CNA.htm,Ciencias Naturales Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales,ciencias_naturales,ciencias_naturales,LTMD-CN6-G2014,1,1,full_direct,1,0,1,1,1,1,1,,3390,0,0,0,U1-W0-materializado,materialized_direct
LTMD_U1_COVERAGE_0.1,H2014P6DMA,2014,6,DMA,https://historico.conaliteg.gob.mx/H2014P6DMA.htm,Desafíos matemáticos. Libro para el alumno Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2014P6DMM,2014,6,DMM,https://historico.conaliteg.gob.mx/H2014P6DMM.htm,Desafíos matemáticos. Libro para el maestro Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2014P6EAA,2014,6,EAA,https://historico.conaliteg.gob.mx/H2014P6EAA.htm,Educación Artística Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2014P6ESA,2014,6,ESA,https://historico.conaliteg.gob.mx/H2014P6ESA.htm,Español Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2014P6FCA,2014,6,FCA,https://historico.conaliteg.gob.mx/H2014P6FCA.htm,Formación Cívica y Ética Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2014P6GEA,2014,6,GEA,https://historico.conaliteg.gob.mx/H2014P6GEA.htm,Geografía Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2014P6HIA,2014,6,HIA,https://historico.conaliteg.gob.mx/H2014P6HIA.htm,Historia Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2014P6LEA,2014,6,LEA,https://historico.conaliteg.gob.mx/H2014P6LEA.htm,Español. Libro de lectura Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P1CAM,2018,1,CAM,https://historico.conaliteg.gob.mx/H2018P1CAM.htm,Material de apoyo a la alfabetización Inicial. Tiras recortables. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Material de apoyo a la alfabetización Inicial. Tiras recortables,material de apoyo a la alfabetizacion inicial. tiras recortables,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2018P1COA,2018,1,COA,https://historico.conaliteg.gob.mx/H2018P1COA.htm,Conocimiento del medio. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio,conocimiento del medio,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2018P1COM,2018,1,COM,https://historico.conaliteg.gob.mx/H2018P1COM.htm,Conocimiento del medio. Docente. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio. Docente,conocimiento del medio. docente,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2018P1ESA,2018,1,ESA,https://historico.conaliteg.gob.mx/H2018P1ESA.htm,Lengua materna. Español. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español,lengua materna. espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P1ESM,2018,1,ESM,https://historico.conaliteg.gob.mx/H2018P1ESM.htm,Lengua materna. Español. Docente. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español. Docente,lengua materna. espanol. docente,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P1LEA,2018,1,LEA,https://historico.conaliteg.gob.mx/H2018P1LEA.htm,Lengua materna. Español lecturas. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español lecturas,lengua materna. espanol lecturas,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P1MAA,2018,1,MAA,https://historico.conaliteg.gob.mx/H2018P1MAA.htm,Matemáticas. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2018P1MAM,2018,1,MAM,https://historico.conaliteg.gob.mx/H2018P1MAM.htm,Matemáticas. Docente. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas. Docente,matematicas. docente,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2018P2COA,2018,2,COA,https://historico.conaliteg.gob.mx/H2018P2COA.htm,Conocimiento del medio. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio,conocimiento del medio,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2018P2COM,2018,2,COM,https://historico.conaliteg.gob.mx/H2018P2COM.htm,Conocimiento del medio. Docente. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio. Docente,conocimiento del medio. docente,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2018P2ESA,2018,2,ESA,https://historico.conaliteg.gob.mx/H2018P2ESA.htm,Lengua materna. Español. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español,lengua materna. espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P2ESM,2018,2,ESM,https://historico.conaliteg.gob.mx/H2018P2ESM.htm,Lengua materna. Español. Docente. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español. Docente,lengua materna. espanol. docente,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P2LEA,2018,2,LEA,https://historico.conaliteg.gob.mx/H2018P2LEA.htm,Lengua materna. Español lecturas. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español lecturas,lengua materna. espanol lecturas,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P2MAA,2018,2,MAA,https://historico.conaliteg.gob.mx/H2018P2MAA.htm,Matemáticas. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2018P2MAM,2018,2,MAM,https://historico.conaliteg.gob.mx/H2018P2MAM.htm,Matemáticas. Docente. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas. Docente,matematicas. docente,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2018P3CNA,2018,3,CNA,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,Ciencias Naturales.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales,ciencias_naturales,ciencias_naturales,,1,1,full_alias_same_bytes,1,0,0,0,0,0,1,H2019P3CNA,0,1,0,0,U1-W0-cubierto_alias,covered_by_verified_alias
LTMD_U1_COVERAGE_0.1,H2018P3DMA,2018,3,DMA,https://historico.conaliteg.gob.mx/H2018P3DMA.htm,Desafíos matemáticos. Libro para el alumno.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2018P3EAA,2018,3,EAA,https://historico.conaliteg.gob.mx/H2018P3EAA.htm,Educación Artística.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2018P3ESA,2018,3,ESA,https://historico.conaliteg.gob.mx/H2018P3ESA.htm,Español.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P3FCA,2018,3,FCA,https://historico.conaliteg.gob.mx/H2018P3FCA.htm,Formación Cívica y Ética.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2018P3LEA,2018,3,LEA,https://historico.conaliteg.gob.mx/H2018P3LEA.htm,Español. Libro de lectura.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P4AMA,2018,4,AMA,https://historico.conaliteg.gob.mx/H2018P4AMA.htm,Atlas de México.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de México,atlas de mexico,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2018P4CCA,2018,4,CCA,https://historico.conaliteg.gob.mx/H2018P4CCA.htm,Conoce Nuestra Constitución.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conoce Nuestra Constitución,conoce nuestra constitucion,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2018P4CNA,2018,4,CNA,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,Ciencias Naturales.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales,ciencias_naturales,ciencias_naturales,,1,1,full_alias_same_bytes,1,0,0,0,0,0,1,H2019P4CNA,0,1,0,0,U1-W0-cubierto_alias,covered_by_verified_alias
LTMD_U1_COVERAGE_0.1,H2018P4DMA,2018,4,DMA,https://historico.conaliteg.gob.mx/H2018P4DMA.htm,Desafíos matemáticos. Libro para el alumno.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2018P4EAA,2018,4,EAA,https://historico.conaliteg.gob.mx/H2018P4EAA.htm,Educación Artística.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2018P4ESA,2018,4,ESA,https://historico.conaliteg.gob.mx/H2018P4ESA.htm,Español.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2018P4FCA,2018,4,FCA,https://historico.conaliteg.gob.mx/H2018P4FCA.htm,Formación Cívica y Ética.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2018P4GEA,2018,4,GEA,https://historico.conaliteg.gob.mx/H2018P4GEA.htm,Geografía.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2018P4HIA,2018,4,HIA,https://historico.conaliteg.gob.mx/H2018P4HIA.htm,Historia.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2018P4LEA,2018,4,LEA,https://historico.conaliteg.gob.mx/H2018P4LEA.htm,Español. Libro de lectura.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
