analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W11_EXACT_REUSE_0.1,H2019P1COM,H2019P2COM,2019,2019,1,2,1,0,3160,3463,258,0.040534,0.081646,0.074502
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3VER,H2014P3YUC,2014,2014,3,3,1,1,3024,2773,165,0.029297,0.054563,0.059502
LTMD_U1_W11_EXACT_REUSE_0.1,H2018P4CCA,H2019P4CCA,2018,2019,4,4,0,1,480,551,161,0.185057,0.335417,0.292196
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P4CCA,H2018P4CCA,2014,2018,4,4,0,1,452,480,160,0.207254,0.353982,0.333333
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3OAX,2014,2014,3,3,1,1,2032,1982,158,0.040975,0.077756,0.079717
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3GRO,2014,2014,3,3,1,1,2224,2032,157,0.038302,0.070594,0.077264
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3QRO,2014,2014,3,3,1,1,2224,2358,157,0.035480,0.070594,0.066582
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3SIN,2014,2014,3,3,1,1,2032,2014,153,0.039301,0.075295,0.075968
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3JAL,2014,2014,3,3,1,1,2032,1908,152,0.040127,0.074803,0.079665
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3YUC,2014,2014,3,3,1,1,1908,2773,151,0.033333,0.079140,0.054454
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3QRO,2014,2014,3,3,1,1,2032,2358,150,0.035377,0.073819,0.063613
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3YUC,2014,2014,3,3,1,1,2032,2773,150,0.032223,0.073819,0.054093
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3MIC,2014,2014,3,3,1,1,2032,2470,149,0.034229,0.073327,0.060324
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3YUC,2014,2014,3,3,1,1,2224,2773,149,0.030734,0.066996,0.053732
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3VER,2014,2014,3,3,1,1,2470,3024,149,0.027877,0.060324,0.049272
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3SIN,2014,2014,3,3,1,1,1982,2014,146,0.037922,0.073663,0.072493
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3YUC,2014,2014,3,3,1,1,2470,2773,146,0.028644,0.059109,0.052651
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3ZAC,2014,2014,3,3,1,1,2032,2325,145,0.034425,0.071358,0.062366
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3QRO,2014,2014,3,3,1,1,1908,2358,144,0.034934,0.075472,0.061069
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3YUC,2014,2014,3,3,1,1,2358,2773,144,0.028875,0.061069,0.051929
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3SIN,2014,2014,3,3,1,1,1908,2014,143,0.037841,0.074948,0.071003
